id_projet,nom_projet,type_projet,budget_estime,budget_reel,duree_estimee,duree_reelle,retard,incident_qualite,incident_securite,materiaux_defectueux,conditions_meteo
ff60447c,"Brown, Evans and Anthony",Route,560862.26,668884.1077956448,356,457.266739992559,101,3,10,0.24,Moyennes
b4630bb6,"Hale, Chavez and Blackburn",Route,3136402.83,2713548.2157897702,242,296.17820280904033,54,1,5,8.22,Mauvaises
c68ba8fc,"Graves, Green and Luna",Route,4303240.14,5126060.640281503,424,578.0026406476592,154,20,4,12.19,Mauvaises
3959d8ae,"Huffman, Gonzalez and Bailey",Route,719619.44,602241.7847132506,114,103.67243216405461,0,5,3,1.8,Moyennes
7e00594f,"Williams, Thompson and Ross",Bâtiment,3390257.44,3818910.6593160406,207,289.89814129490605,82,4,9,14.66,Bonnes
87012a6f,"Tucker, Black and Hanson",Pont,4134779.49,5716791.267144931,484,434.5550749431818,0,1,5,12.99,Mauvaises
2b053edc,Reilly-Higgins,Pont,1236887.73,1718737.3639978936,298,365.97782195344894,67,12,5,3.19,Moyennes
99143128,Nguyen Group,Route,518274.71,767671.4989852511,402,492.97516808047897,90,11,1,9.1,Moyennes
5f32cb5c,Lopez Inc,Pont,4647485.67,4342097.098956968,144,123.2463923439743,0,0,2,1.83,Bonnes
1506c60b,Orozco Ltd,Bâtiment,890405.13,897261.3815183133,292,401.9489920600826,109,16,7,4.33,Moyennes
3a70e5bb,Galloway-Berry,Pont,4356959.41,6229177.967373571,408,539.7455525987247,131,8,6,8.24,Moyennes
b6422600,Bell-Moore,Bâtiment,3113978.32,4041059.680250443,272,249.9527938166597,0,9,2,14.83,Moyennes
571e58a3,"Trevino, King and Roberts",Route,71964.86,79198.80137308536,659,894.0229499618941,235,4,4,1.74,Bonnes
77c37cf7,Chavez-Herman,Pont,3039005.34,2889627.2174586863,531,784.949889059851,253,5,0,14.32,Moyennes
38176bb4,Robinson-Soto,Pont,2771698.81,2495805.0368907745,705,758.1164111711374,53,16,7,7.51,Mauvaises
b47851fe,Richards-Wise,Pont,2766759.67,3280719.3053357424,565,564.3973508330504,0,8,0,1.12,Moyennes
092a9c17,Anderson-Collins,Pont,4063063.87,4234494.015166596,199,224.10398158585272,25,7,9,4.56,Moyennes
b26ed51d,Hall-Monroe,Pont,1340517.01,1615035.445742617,521,723.2850119742517,202,3,2,3.32,Bonnes
60c743bf,Miller LLC,Route,425512.21,536861.4936725108,434,505.87668892802424,71,20,1,0.4,Mauvaises
25161343,Barber-Rich,Pont,4674964.57,3774181.235598279,722,698.9665478651863,0,0,8,3.89,Moyennes
4a726fd9,"Martinez, Mckee and Simmons",Route,2506093.72,3335093.6914650165,465,549.986427091048,84,17,7,13.36,Moyennes
80748a23,"Alexander, King and Harris",Pont,2148048.72,1994024.2324429816,57,75.23587060864979,18,4,5,8.44,Moyennes
79d9c92e,"Williams, Johnson and Leonard",Pont,127489.02,116543.95877469753,369,404.7395739696443,35,0,4,8.54,Mauvaises
0ec2ebdd,"Salazar, Fowler and Gonzalez",Route,2385507.37,2270766.874515662,572,497.2612702957662,0,7,4,4.34,Mauvaises
30340efe,"Clark, Morgan and Gonzalez",Route,4318183.2,5883550.557204582,135,131.9823526990906,0,0,7,13.66,Moyennes
92a337c5,Perry-Roberts,Pont,1032139.09,1289265.9747420407,676,975.9986401543064,299,7,3,2.55,Mauvaises
e96c158b,Briggs-Kane,Pont,2142347.41,1963052.081785788,313,300.2911743926397,0,0,9,1.14,Bonnes
c71156a3,"Cordova, Christensen and Gould",Bâtiment,2660873.07,2346329.3757990766,631,906.8973850320664,275,17,3,12.42,Moyennes
2c34f023,"Malone, Mullen and Pena",Pont,3663853.13,3540450.965540927,265,270.0354051108982,5,0,7,8.74,Bonnes
a8eeca1e,"Davis, Walker and Strickland",Bâtiment,4025181.44,4937498.0881983405,135,149.9151225542708,14,2,3,4.45,Mauvaises
5b2aab25,Sullivan-Gonzales,Pont,4630481.12,6039935.977324923,38,32.57937550732234,0,4,0,3.56,Moyennes
18024276,Pace-Boyd,Bâtiment,4142288.21,5530245.395277937,424,371.5212587568885,0,11,7,13.83,Bonnes
076bc36c,Reid-Smith,Bâtiment,3718630.65,4563197.603665101,131,162.99602610912763,31,0,1,0.85,Bonnes
4817f1de,Ellis-West,Route,4572671.04,5396040.821571142,332,306.4466700699627,0,11,6,12.29,Mauvaises
787e4e12,"Murphy, Dawson and Sosa",Route,1157033.23,1035994.1804394764,302,370.49367006559277,68,3,1,9.22,Mauvaises
24e59306,Flores Group,Bâtiment,4143441.96,4348372.501854821,371,379.145564525173,8,7,2,7.11,Mauvaises
ee110a14,"Mckee, Mckenzie and Roberts",Pont,4478912.67,4732827.4494869225,155,140.21341380895342,0,16,4,0.3,Mauvaises
8e0e8462,Gray-Campbell,Pont,2691492.0,2656656.0329900244,711,632.3957093052119,0,0,4,14.05,Moyennes
d3f22369,Delgado PLC,Bâtiment,3346214.53,4105502.084625678,150,168.58523506894315,18,4,5,4.52,Mauvaises
740b6e3a,Kelly-Tran,Pont,928566.93,897530.9449773249,282,250.96874548905134,0,13,9,6.18,Bonnes
9d9f7265,Campbell-Rodriguez,Pont,3531528.26,4159102.3653232967,196,160.9965619523681,0,12,10,10.81,Mauvaises
725431f3,"Hunter, Cox and Barnes",Bâtiment,4686454.81,5813074.914979631,472,433.0032166509662,0,6,4,4.19,Moyennes
94eff0d1,Morris Group,Bâtiment,2838751.79,3943264.4332249807,285,367.2163346359573,82,6,0,1.09,Bonnes
e2116b67,Pittman and Sons,Bâtiment,3599376.33,5037869.142737387,545,784.8057642994432,239,10,7,2.87,Mauvaises
3554e4c8,"Trevino, Bowen and Robertson",Pont,4425189.65,5801348.69940208,401,395.3583667639404,0,11,7,9.77,Moyennes
857e88e7,White-Chapman,Route,4942127.13,5158936.595102923,219,224.2509328780466,5,10,7,8.52,Bonnes
2a67fc87,Miller-Jackson,Route,1447787.07,2134901.49050124,490,705.6494719615638,215,20,1,1.22,Bonnes
8277e23f,"Martin, Scott and Bryant",Bâtiment,2897702.55,4338076.065464799,540,796.3644534149727,256,19,5,12.64,Bonnes
abe0b4bc,Fernandez-Moss,Bâtiment,495609.58,477970.4257410374,342,426.6769441966426,84,9,3,13.58,Mauvaises
935ce10f,Myers-Winters,Bâtiment,4693382.42,6297383.328771277,602,594.6591824998603,0,15,2,1.77,Moyennes
6276015d,"Lee, Conley and Ware",Route,4962974.63,5979773.061913975,530,644.3322045783501,114,8,0,13.9,Mauvaises
c5a19cb2,Holmes-Brock,Route,3765859.42,3307522.9888206185,444,487.52499714045814,43,15,0,8.7,Bonnes
535c56ba,Delacruz LLC,Bâtiment,4305339.09,5946218.159782539,404,453.0790360560031,49,19,0,1.87,Moyennes
5cede565,Rivera-Levine,Bâtiment,2665716.5,2429637.18191274,132,143.7349086788778,11,18,9,14.86,Moyennes
31fb761c,"Gonzalez, Weber and Goodman",Pont,1768228.76,1807510.0002607282,415,409.52539639940005,0,17,9,6.14,Mauvaises
9ff222ef,Pacheco Group,Route,4913046.15,5669310.121565173,729,764.0471343495161,35,15,9,8.84,Bonnes
92709c58,Chase LLC,Pont,3757187.11,3195649.5040753065,124,104.58379167684181,0,11,6,1.24,Moyennes
0e0f422e,Russell PLC,Pont,2082820.35,2501161.947258531,678,652.9172432050618,0,5,0,6.8,Moyennes
7f82d9e9,Crawford Group,Route,3310102.6,3023853.234994164,650,771.4834868114147,121,14,8,3.91,Moyennes
43478bb9,Howard LLC,Pont,3459765.06,3407304.6660303604,266,229.07363945767804,0,7,2,0.12,Bonnes
e53d3a4d,Edwards-Foley,Pont,1554763.74,2053917.0050840771,222,329.6010366207042,107,18,8,14.9,Bonnes
4a8610a6,Paul-Gonzales,Route,1273278.42,1709168.443387323,399,488.62094046681574,89,11,0,14.31,Moyennes
d9a5eaa2,"Johnson, Banks and Anderson",Pont,671742.58,601466.1683678594,65,95.34092194246722,30,14,9,4.44,Bonnes
2d1728cd,Shepard-Howard,Bâtiment,902644.81,1335382.1626065518,606,571.5811043580911,0,9,0,9.39,Mauvaises
a8793e4c,Underwood-Olson,Pont,1528947.07,1735060.946621311,196,186.74527288515736,0,18,4,2.27,Mauvaises
50969570,"Bautista, Webster and Murray",Route,107524.09,146497.66174309238,362,522.8579858206234,160,3,9,0.52,Moyennes
d3981c92,"Stone, Lawrence and Mitchell",Pont,2494009.76,3546332.3365456033,594,748.6110683848532,154,17,10,10.61,Bonnes
d020397d,Lee-Miller,Pont,2953434.55,3883399.502287614,318,275.4944942168285,0,13,7,5.86,Bonnes
cee9c9c8,Wilson Inc,Bâtiment,4704130.86,6105002.092421265,579,747.850987086156,168,14,10,14.09,Bonnes
baa21042,"Adams, Stewart and Lucas",Pont,472433.48,657854.6391284461,51,75.82905429257514,24,0,3,5.52,Mauvaises
a890ec52,"Lee, Odom and Carson",Pont,4675669.45,6170645.933092529,325,472.0334968683319,147,11,9,4.17,Bonnes
a62abc05,Wiggins Inc,Bâtiment,2944276.96,3613815.1191198416,568,537.4578547861493,0,17,3,13.68,Moyennes
3c51a33b,Gill LLC,Route,3822230.47,3403669.5624638028,285,318.9798761590456,33,1,7,2.97,Bonnes
d1873722,"Walters, Cooper and Williams",Route,1820686.63,2508160.014143103,647,667.1209298459097,20,15,4,2.94,Bonnes
6d32ca97,Anderson-Harmon,Pont,2853229.14,3383403.9634765377,314,360.28027923139643,46,10,9,8.54,Bonnes
1db228af,Nelson Ltd,Bâtiment,2039837.66,2792091.8193191476,399,498.1019349395042,99,0,4,7.4,Moyennes
343a3804,"Houston, Flowers and Chase",Bâtiment,4671510.69,6841996.169308633,280,374.50530077193633,94,14,9,4.73,Moyennes
a46de62b,"Howell, Sanders and Peters",Pont,1964125.03,2379808.07699229,485,494.09880404401264,9,0,8,8.07,Moyennes
d74b04ef,"Jarvis, Moore and Gutierrez",Route,1475449.75,1847815.2753667124,518,573.2604349730569,55,5,10,6.62,Mauvaises
76cddab1,Hudson Inc,Pont,3572546.55,3849702.4181388146,553,510.0589272810011,0,7,1,11.07,Bonnes
eb40714e,"Flores, Mendoza and Ochoa",Route,4491974.19,5159738.426147908,143,128.37653472178286,0,4,6,12.0,Bonnes
b6c66edb,Chung-Walker,Route,4981444.35,6933722.646180003,476,609.7246847718351,133,9,0,7.16,Moyennes
c139ea57,Perry-Johnson,Route,3727697.15,5339699.916399421,715,749.2224808242785,34,20,3,5.15,Moyennes
b57e16e2,Marshall PLC,Bâtiment,250772.92,338412.4529341921,231,299.43231863314645,68,19,7,5.86,Bonnes
b3895d8d,Santos LLC,Route,1779416.16,1556485.5664840122,627,610.8491223678488,0,17,5,13.38,Bonnes
6b0cb053,Anderson PLC,Pont,3738535.29,3164218.226007767,263,335.49105786733213,72,15,8,13.2,Moyennes
30b5f356,Bradshaw-Allison,Bâtiment,4441860.64,4712531.850045214,442,456.89886519060997,14,12,5,7.78,Bonnes
9d70612c,"Lutz, Lewis and Medina",Route,4655714.24,5828710.546487575,235,258.3209150914083,23,5,0,3.5,Bonnes
7738289d,Vasquez Group,Route,3813834.56,3349203.175581023,205,205.3595882308622,0,18,8,13.91,Moyennes
51f48a1e,"Elliott, Serrano and Green",Route,4562747.52,4330163.955662853,248,280.1505190682454,32,16,7,9.86,Moyennes
4e194bc1,Walters Ltd,Bâtiment,2457537.12,3206815.12412098,495,463.5172896847325,0,7,6,4.13,Mauvaises
5a638a80,Diaz and Sons,Bâtiment,2591879.42,3191450.108374865,147,217.31098655714646,70,8,8,5.16,Moyennes
bb1d8e8a,"Garrison, Garcia and Lang",Route,1283577.64,1416417.0759849306,617,653.5483598895768,36,7,10,13.84,Moyennes
7c5b2d3d,"Montgomery, Dunn and Porter",Bâtiment,2900006.05,3463647.9801401943,342,477.7613966171834,135,2,2,14.12,Bonnes
ebfa0803,Stone-Villanueva,Pont,3469385.39,2845777.985267325,117,145.9577753259756,28,0,9,14.98,Mauvaises
911f6b66,"Rogers, Peters and Bishop",Bâtiment,1505053.59,2012709.6334774608,664,970.7827054207746,306,4,8,13.4,Mauvaises
1f1edc9d,"Lee, Diaz and Martinez",Route,2918262.48,3474894.223569267,508,519.4872286697804,11,4,8,2.34,Mauvaises
26a96650,Walton PLC,Pont,4673155.16,3768797.8976164223,523,730.7328204179341,207,15,2,5.0,Mauvaises
4851913c,Cameron Group,Pont,3359240.32,4162212.183358957,728,774.2771936299526,46,10,7,10.84,Moyennes
73ca6abb,Ramirez and Sons,Pont,1839715.17,1536670.4255768612,549,595.5667490609428,46,13,5,9.3,Mauvaises
265c4ce0,Wilson-Lewis,Pont,1792762.68,1789899.0116083326,462,684.7986059482772,222,15,8,9.61,Bonnes
15fb8101,Mcbride Group,Pont,3935609.36,3965437.5439779744,31,39.71297624891857,8,10,6,7.83,Bonnes
14988ed3,"Sanchez, Evans and Allison",Route,1541491.69,2004351.9688317163,105,92.69406106395473,0,3,2,2.3,Moyennes
9734ec95,"Gates, Houston and Velez",Bâtiment,3176563.87,4045915.9462848306,586,775.9867705944001,189,14,0,4.05,Bonnes
4cfac880,Byrd Inc,Pont,4897474.85,4829173.8221374685,682,555.9737503141349,0,10,7,14.68,Mauvaises
051542e3,Wallace Inc,Bâtiment,2713029.35,3145547.3267389787,185,198.92831954802304,13,11,7,1.66,Mauvaises
09420159,"Marks, Harris and Torres",Route,1492408.08,1737293.6288976031,163,204.2746598276919,41,10,4,11.74,Moyennes
0bd23660,"Clark, Barker and Soto",Bâtiment,377207.1,517999.3431376226,729,919.4359291904678,190,10,7,0.41,Mauvaises
7c7888fb,Johnston-Nguyen,Route,2065344.18,2802407.6219533165,714,571.2436043445911,0,7,4,1.75,Mauvaises
b8aea1e7,"Thompson, Smith and Foster",Bâtiment,1257380.73,1776445.1317282142,394,489.19658142745544,95,7,3,8.79,Bonnes
913c52e7,Reynolds-Clark,Bâtiment,70488.89,74966.43193027738,51,43.28237220522647,0,1,4,11.02,Moyennes
80125eac,"George, Mathews and Lopez",Route,754925.07,780376.4892203617,224,286.89073784551135,62,16,1,4.78,Bonnes
7030138c,Parks Group,Route,2493957.23,3231463.914641446,62,80.8069596855929,18,12,10,13.23,Mauvaises
15d31c52,Cunningham Group,Bâtiment,646444.13,889776.356878855,682,927.7767274745477,245,2,1,13.64,Bonnes
cb0fc8ec,"Kim, Donaldson and Chapman",Pont,2387888.1,2033426.6815586814,703,576.1421783263321,0,1,1,10.05,Moyennes
89b95e62,"Mendoza, Horton and Lewis",Bâtiment,3229950.84,2974575.0296294615,174,239.1911108955826,65,8,5,10.42,Mauvaises
63c96035,"Phillips, Blake and Rivera",Pont,462599.51,506711.8647466134,56,81.97136363586395,25,8,5,8.63,Moyennes
cbd50b3e,Cox and Sons,Bâtiment,3072049.7,4221302.14245754,603,630.8282006144279,27,3,4,2.34,Moyennes
bee3f117,"Wiley, Diaz and Taylor",Pont,2145058.18,2375922.411341436,249,249.92143090970504,0,15,3,7.76,Bonnes
5e4334c9,Bell and Sons,Bâtiment,2185738.31,2042843.3207492575,195,207.00077358989282,12,19,5,12.0,Moyennes
01201d93,Conner-Gonzales,Pont,4540170.3,6619155.020979703,254,261.3869880877734,7,8,0,1.07,Bonnes
95ee2fd8,"Scott, Wilson and Parker",Bâtiment,2156050.83,2845785.490076597,125,129.84189746003167,4,17,6,6.02,Moyennes
6ce1d1ac,Steele and Sons,Pont,406625.74,411568.16835355794,716,647.3597045733648,0,5,6,7.62,Moyennes
afdb61bf,Garcia Inc,Pont,739656.81,1010265.7846781957,152,194.90377041736392,42,9,5,6.91,Bonnes
a3ec99b5,"Pearson, Morrow and Goodman",Pont,1625233.03,1994681.711690586,220,269.12647783364656,49,11,8,13.18,Bonnes
a3f2572d,Marks Ltd,Pont,4792813.48,4226842.046563371,717,695.3824844758389,0,9,1,9.66,Moyennes
6c3ffa3c,"Long, Cummings and Jones",Pont,3377968.75,3755545.697564642,555,501.52502397960444,0,5,8,2.1,Mauvaises
9a641573,Herring-Richards,Pont,1482870.36,1363193.142209929,647,650.3255184154666,3,2,5,2.37,Moyennes
ef267f94,Williams Group,Pont,4239092.17,4812890.562850039,637,917.8042610634875,280,3,6,6.77,Bonnes
a88f75e8,"Ali, Sanchez and Hughes",Pont,3078040.12,3053668.0311373835,534,633.4751487088236,99,11,6,12.0,Mauvaises
197910ac,"Ortiz, Coleman and Lewis",Pont,2817004.04,2584632.6452548564,477,611.7315010474331,134,17,2,12.59,Moyennes
c155239e,Harper PLC,Pont,4360844.44,4180024.1361016957,459,410.85168737729106,0,16,4,12.27,Bonnes
667c28f1,Rivera PLC,Pont,2891332.41,3294243.7897177497,685,559.8012468441729,0,4,5,9.15,Bonnes
7887283a,Ross-Dunn,Pont,4370394.17,4927751.813719166,468,412.285096844428,0,17,5,6.08,Bonnes
5f05f40f,Wilson-Taylor,Bâtiment,110160.2,125552.17661774186,309,433.2884453020888,124,7,0,0.3,Bonnes
e67681d9,Howard and Sons,Pont,4764504.37,7121305.904423384,231,318.64984193874506,87,7,1,10.73,Moyennes
ef03aa65,Little-Hunter,Route,4201919.6,4675625.433583087,139,185.9419613040113,46,7,2,5.99,Mauvaises
3aa768a5,"Burton, Valdez and Johnson",Bâtiment,3059248.36,4133151.2502578604,190,242.26101896448193,52,3,2,6.52,Bonnes
8bacb8d7,Farrell-Lawrence,Pont,4120920.2,3863070.233922778,236,305.50689310983785,69,8,7,2.7,Bonnes
b0305295,"Oconnor, Ray and Roberson",Route,3182543.92,2802898.0051957173,725,748.6843302241248,23,9,7,4.21,Bonnes
fd059eda,Contreras-Patel,Route,366592.38,499356.8011718218,532,634.9465247147657,102,10,9,7.86,Bonnes
d11c8ec5,Burton-Gibson,Pont,1421369.66,1852090.9113641295,191,238.78725800653814,47,20,4,8.43,Mauvaises
af70b689,"Johnson, Jones and Ballard",Route,1838657.62,2353023.199067516,121,105.8634535689935,0,11,8,11.37,Mauvaises
60e0655e,Smith Inc,Bâtiment,4529505.91,4650721.673709748,179,248.3258649444496,69,16,2,8.39,Moyennes
8bf880f8,"Stewart, Mullen and Garcia",Pont,4530309.6,5623350.947771523,377,373.2576732292743,0,1,7,2.34,Moyennes
73ebb889,Jones-Gutierrez,Route,1082330.05,1466294.8836293998,161,177.6494569515213,16,3,7,3.8,Bonnes
b8083466,Lee-Jordan,Bâtiment,3608211.33,3601270.4398017176,307,251.6519077622162,0,6,3,3.73,Moyennes
1696602f,"Kelly, Scott and Morrison",Route,3489035.27,3533249.0262517766,663,568.4636617484498,0,0,3,2.1,Moyennes
5f7c2dcd,Smith-Collins,Bâtiment,2946767.24,3186829.698004975,117,155.37182707274013,38,3,1,9.15,Bonnes
3806062c,Rodriguez PLC,Route,2549459.89,2696496.6741476646,205,257.12354044529906,52,1,4,12.22,Bonnes
72145b8b,Bailey-Rodriguez,Bâtiment,2843529.07,3960147.129029365,331,380.10768808917896,49,0,4,2.16,Moyennes
3802098c,Oconnell-Hayes,Route,3685111.76,4405826.861357299,510,626.2440238982523,116,14,5,6.34,Bonnes
ed42993d,"Martinez, Richard and Wright",Bâtiment,4701777.67,4301921.888923692,199,272.6275840721919,73,12,1,3.88,Moyennes
8006be55,"Conway, Jordan and Keller",Route,4068719.18,4111949.958633061,406,535.3034283573446,129,5,9,2.73,Mauvaises
e732b429,Smith-Glover,Bâtiment,2429075.1,3516959.417376875,367,339.788797191176,0,5,6,10.47,Bonnes
8c2fea13,"Clarke, Lang and Ortiz",Route,4139111.53,6069407.348675629,674,545.0909724847332,0,15,3,14.54,Mauvaises
8c9d24c7,Humphrey Group,Pont,1443407.0,1739441.0418692902,619,598.7486890025615,0,0,6,13.96,Mauvaises
52fca8f7,Cox-Sherman,Pont,2402591.13,2316315.2384507423,663,942.7624738535538,279,20,6,2.04,Moyennes
52623bc7,Wright-Mills,Pont,2502460.45,2969349.684566818,341,415.04785947931816,74,4,10,8.7,Moyennes
42e90959,"Barber, Gray and Stephens",Route,346679.41,416292.20119750436,612,894.8554537803665,282,18,0,9.08,Mauvaises
c20cf752,Gonzalez-Phillips,Pont,714606.05,1031784.9867950623,123,120.99540004423027,0,3,0,7.22,Moyennes
50fdfc4d,Berger LLC,Route,627421.8,697390.0763959577,598,885.6565317295692,287,6,5,11.88,Moyennes
05fe30be,"Harmon, Wilson and Moore",Route,2531237.94,2737772.723847695,329,377.8660924925785,48,1,0,4.35,Bonnes
ded1bd98,"Parsons, Meadows and Lopez",Bâtiment,4580635.76,5236314.001154393,525,508.8117842393893,0,10,4,0.51,Bonnes
c683df7e,Mendez and Sons,Bâtiment,806729.61,1038358.2258070349,51,49.56931963941169,0,17,2,9.06,Moyennes
0c1d6ad9,Small LLC,Route,668174.24,1001124.7042921796,508,745.8655725954054,237,3,9,11.82,Bonnes
9bd1fc13,Hunter-Oconnor,Bâtiment,4896653.57,4661567.351036963,84,102.83706504815119,18,7,1,1.43,Moyennes
bc3a820f,"Richardson, Rodriguez and Bradley",Pont,531040.99,589081.3535121882,323,258.5169628008583,0,13,6,2.87,Mauvaises
20b20881,Parks-Pierce,Pont,4635927.11,6126093.400231807,173,140.78612826430404,0,1,7,2.73,Bonnes
c76203a9,Wilson PLC,Bâtiment,4006983.57,3373688.326738457,65,62.289813602692526,0,1,0,4.74,Mauvaises
1c9cee63,"Hamilton, Mayer and Murray",Pont,4847706.37,4992955.918949382,717,692.6631383717743,0,10,5,13.62,Mauvaises
766d9bc1,Moore Group,Pont,1902168.9,2098356.78046566,709,1029.378234684144,320,5,5,13.78,Bonnes
515c8521,Ingram-George,Route,602774.21,874373.6186335017,520,665.4727725438503,145,10,8,13.12,Mauvaises
b7463c8f,Macias-Taylor,Bâtiment,353844.53,478944.8479137484,239,219.55068345233747,0,19,0,9.97,Moyennes
992c6767,Sexton and Sons,Bâtiment,1072924.39,937088.6756297762,318,282.3845598385045,0,5,0,8.0,Bonnes
6995f9a9,Lee-Johnson,Pont,3850048.3,3453069.4854211896,187,213.20188345273928,26,12,7,12.46,Bonnes
8b57cf47,Fleming LLC,Pont,1110323.22,1655488.9332990288,590,882.6108053420627,292,5,2,6.24,Bonnes
89162124,"Holmes, Li and Gonzales",Bâtiment,1688754.19,1821595.4189989893,549,782.4945369884143,233,20,10,7.75,Moyennes
57f04031,"Diaz, White and Obrien",Pont,3657029.28,3770506.379043734,541,527.8842337905692,0,14,9,8.42,Mauvaises
1eab7218,Knapp LLC,Route,3574300.65,5106351.980087517,681,956.2194097797866,275,8,7,5.1,Moyennes
beb3f93a,Warren-Haynes,Pont,4327831.53,5428282.44622573,363,442.22194375426653,79,11,4,7.82,Mauvaises
41e46324,"Powell, Edwards and Moran",Route,4558638.38,6031770.211989772,519,632.4855646567918,113,14,2,12.7,Moyennes
ea8138bb,Adams Inc,Pont,1284604.25,1156871.850251049,374,458.81657606880594,84,13,4,9.65,Bonnes
21e706ff,"Jones, Johnson and Hall",Route,788176.26,769174.702220537,487,621.3919342334169,134,4,9,10.5,Bonnes
2a254798,"Lee, Mora and Robertson",Bâtiment,268782.66,396894.16953411204,189,192.48357303105317,3,11,5,10.14,Bonnes
2bf18906,Ayala Inc,Pont,4772698.33,7147015.769332571,637,639.902225100848,2,9,4,11.26,Moyennes
77ae3458,Silva and Sons,Pont,3928789.41,5584273.030820302,69,66.61717216447985,0,13,10,9.16,Bonnes
4d49c1ad,"Jones, Davis and Crawford",Pont,2102535.71,1689868.4261656783,94,128.14633547035683,34,12,6,4.29,Mauvaises
7908ba82,Anderson PLC,Bâtiment,3433729.23,4081284.330521386,68,84.15675845163268,16,2,1,12.32,Moyennes
c50a2acc,Moore and Sons,Bâtiment,281947.63,334021.8550431403,713,629.5974623658584,0,16,10,1.38,Moyennes
45dce552,"Hernandez, Trevino and Hernandez",Bâtiment,2207593.56,2544698.132869588,111,166.32988464700063,55,10,5,3.32,Mauvaises
fe2bacad,"Cooper, Davis and Johnson",Pont,2298214.56,2842616.005263366,194,160.45053107236527,0,2,3,13.66,Bonnes
fbe072f6,Callahan Inc,Route,3178295.63,3691997.802974654,559,814.4954524764098,255,2,8,12.37,Moyennes
82267b5c,Shah-Harrington,Route,223217.92,206213.57732009425,73,93.49893853237157,20,9,8,7.71,Bonnes
0d1b8550,Crawford-Adams,Route,465531.7,414195.59669217124,108,139.29241704754057,31,19,5,13.36,Bonnes
65c6c618,"Gray, Warren and Smith",Pont,4391437.26,5205253.259109577,331,462.4591156653514,131,5,2,12.01,Bonnes
598092cf,Clark-Summers,Pont,1711651.76,1649940.2452532966,108,157.00448538088773,49,5,9,14.06,Moyennes
8be2e167,Smith Group,Route,4142225.36,3458487.863115469,32,35.06987920590341,3,16,0,11.16,Mauvaises
06ab0afe,Fuentes Ltd,Route,971863.33,937037.892050241,441,433.9487548589539,0,3,3,14.64,Mauvaises
